"Mouse Symbol","Mouse ID","Mouse Chr","Homologene ID","Human Symbol","Human ID","Rat Symbol","Rat ID","Drosophila Symbol","Drosophila ID","Zebrafish Symbol","Zebrafish ID","Yeast Symbol","Yeast ID",COSMIC,CGC,Study,"PubMed ID","Predicted Effect","CIS Address","Relative Rank","Cancer Type",Studies
Dyrk1a,13548,16,55576,DYRK1A,1859,Dyrk1a,25255,,,dyrk1aa,100005019,,,Yes,No,"Mann 2012-01",22421440,Loss,16:94644336-94644336,B,"Pancreatic Cancer",25
Dyrk1a,13548,16,55576,DYRK1A,1859,Dyrk1a,25255,,,dyrk1aa,100005019,,,Yes,No,"March 2011-01",22057237,"Not Determined",16:94539425-94673075,C,"Colorectal Cancer",25
Dyrk1a,13548,16,55576,DYRK1A,1859,Dyrk1a,25255,,,dyrk1aa,100005019,,,Yes,No,"Morris 2016-01",27790711,"Not Determined",16:94571193-94687193,A,"Colorectal Cancer",25
Dyrk1a,13548,16,55576,DYRK1A,1859,Dyrk1a,25255,,,dyrk1aa,100005019,,,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",16:94587205-94587205,A,"Pancreatic Cancer",25
Dyrk1a,13548,16,55576,DYRK1A,1859,Dyrk1a,25255,,,dyrk1aa,100005019,,,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",16:94623442-94623442,A,"Pancreatic Cancer",25
Dyrk1a,13548,16,55576,DYRK1A,1859,Dyrk1a,25255,,,dyrk1aa,100005019,,,Yes,No,"Perna 2015-01",25624498,"Not Determined",16:94595757-94595757,A,"Skin Cancer",25
Dyrk1a,13548,16,55576,DYRK1A,1859,Dyrk1a,25255,,,dyrk1aa,100005019,,,Yes,No,"Perna 2015-02",25624498,"Not Determined",16:94590738-94590738,D,"Skin Cancer",25
Dyrk1a,13548,16,55576,DYRK1A,1859,Dyrk1a,25255,,,dyrk1aa,100005019,,,Yes,No,"Rad 2015-01",25485836,"Not Determined",16:94596461-94641461,A,"Pancreatic Cancer",25
Dyrk1a,13548,16,55576,DYRK1A,1859,Dyrk1a,25255,,,dyrk1aa,100005019,,,Yes,No,"Rahrmann 2013-01",23685747,"Not Determined",16:94570010-94695067,C,"Nervous System Cancer",25
Dyrk1a,13548,16,55576,DYRK1A,1859,Dyrk1a,25255,,,dyrk1aa,100005019,,,Yes,No,"Rahrmann 2013-02",23685747,"Not Determined",16:94570010-94695067,C,"Nervous System Cancer",25
Dyrk1a,13548,16,55576,DYRK1A,1859,Dyrk1a,25255,,,dyrk1aa,100005019,,,Yes,No,"Rahrmann 2013-03",23685747,Loss,16:94570010-94695067,B,"Nervous System Cancer",25
Dyrk1a,13548,16,55576,DYRK1A,1859,Dyrk1a,25255,,,dyrk1aa,100005019,,,Yes,No,"Rahrmann 2013-04",23685747,Loss,16:94570010-94695067,B,"Nervous System Cancer",25
Dyrk1a,13548,16,55576,DYRK1A,1859,Dyrk1a,25255,,,dyrk1aa,100005019,,,Yes,No,"Rangel 2016-01",27849608,"Not Determined",16:94625407-94666878,C,"Breast Cancer",25
Dyrk1a,13548,16,55576,DYRK1A,1859,Dyrk1a,25255,,,dyrk1aa,100005019,,,Yes,No,"Takeda 2015-01",25559195,"Not Determined",16:94590434-94644129,B,"Colorectal Cancer",25
Dyrk1a,13548,16,55576,DYRK1A,1859,Dyrk1a,25255,,,dyrk1aa,100005019,,,Yes,No,"Takeda 2015-02",25559195,"Not Determined",16:94573541-94695351,A,"Colorectal Cancer",25
Dyrk1a,13548,16,55576,DYRK1A,1859,Dyrk1a,25255,,,dyrk1aa,100005019,,,Yes,No,"Takeda 2015-03",25559195,"Not Determined",16:94559801-94696254,A,"Colorectal Cancer",25
Dyrk1a,13548,16,55576,DYRK1A,1859,Dyrk1a,25255,,,dyrk1aa,100005019,,,Yes,No,"Takeda 2016-01",27006499,Loss,16:94583083-94636466,B,"Gastric Cancer",25
Dyrk1a,13548,16,55576,DYRK1A,1859,Dyrk1a,25255,,,dyrk1aa,100005019,,,Yes,No,"Vyazunova 2014-01",25423036,"Not Determined",16:94550399-94645991,B,"Nervous System Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",18:7868857-7929027,A,"Liver Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Berquam Vrieze 2011-03",21828136,Loss,18:7896837-7925450,B,"Blood Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Chen 2017-01",28251929,"Not Determined",18:7839022-7927627,D,"Breast Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Dorr 2015-01",25995385,Loss,18:7833702-7924702,B,"Lung Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Genovesi 2013-01",24167280,"Not Determined",18:7868831-7929028,D,"Nervous System Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",18:7868832-7973547,B,"Blood Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",18:7868832-7973547,A,"Liver Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"March 2011-01",22057237,"Not Determined",18:7842074-7955421,A,"Colorectal Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Moriarity 2015-01",25961939,Loss,18:7869196-7929028,C,Sarcoma,25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Moriarity 2015-02",25961939,Loss,18:7868832-7973547,C,Sarcoma,25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Morris 2016-01",27790711,"Not Determined",18:7873602-7925602,A,"Colorectal Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",18:7892929-7892929,B,"Pancreatic Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",18:7899105-7899105,B,"Pancreatic Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Perna 2015-01",25624498,"Not Determined",18:7894705-7894705,A,"Skin Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Quintana 2012-01",22832494,"Not Determined",18:7868832-7973547,A,"Skin Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Rahrmann 2013-01",23685747,"Not Determined",18:7868832-7973547,B,"Nervous System Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Rahrmann 2013-02",23685747,"Not Determined",18:7868832-7973547,B,"Nervous System Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Rangel 2016-01",27849608,"Not Determined",18:7868832-7973547,C,"Breast Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Starr 2009-01",19251594,Loss,18:7874333-7972742,A,"Colorectal Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Starr 2011-01",21436051,Loss,18:7855250-8046128,B,"Colorectal Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Takeda 2015-01",25559195,"Not Determined",18:7867714-7935905,A,"Colorectal Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Takeda 2015-02",25559195,"Not Determined",18:7861270-7926589,A,"Colorectal Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Takeda 2015-03",25559195,"Not Determined",18:7863777-7931990,A,"Colorectal Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Takeda 2016-01",27006499,Loss,18:7884817-7912398,C,"Gastric Cancer",25
Wac,225131,18,41148,WAC,51322,Wac,307029,,,waca,323904,,,Yes,No,"Wu 2012-01",22343890,"Not Determined",18:7868832-7973547,"Not Ranked","Nervous System Cancer",25
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",14:25459291-25664709,A,"Liver Cancer",24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Berquam Vrieze 2011-01",21828136,Gain,14:25453270-25645841,B,"Blood Cancer",24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Berquam Vrieze 2011-03",21828136,"Not Determined",14:25422562-25513769,C,"Blood Cancer",24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Collier 2009-01",19843846,"Not Determined",14:25436445-25581503,B,"Blood Cancer",24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Dupuy 2005-01",16015321,Gain,14:25515778-25601597,C,"Blood Cancer",24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Friedel 2013-01",23940809,"Not Determined",14:25459185-25666743,"Not Ranked",Mixed,24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",14:25459185-25666743,C,"Blood Cancer",24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",14:25459185-25666743,B,"Liver Cancer",24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Koudijis 2011-01",21852388,"Not Determined",14:25493515-25562515,C,"Blood Cancer",24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"March 2011-01",22057237,"Not Determined",14:25448307-25542045,C,"Colorectal Cancer",24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Moriarity 2015-01",25961939,Gain,14:25459184-25666747,B,Sarcoma,24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Moriarity 2015-02",25961939,Gain,14:25459185-25666743,C,Sarcoma,24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",14:25505919-25589263,C,"Pancreatic Cancer",24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",14:25552248-25552248,A,"Pancreatic Cancer",24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Quintana 2012-01",22832494,"Not Determined",14:25459185-25666743,D,"Skin Cancer",24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Rahrmann 2013-02",23685747,"Not Determined",14:25459185-25666743,C,"Nervous System Cancer",24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Takeda 2015-01",25559195,"Not Determined",14:25473034-25489798,B,"Colorectal Cancer",24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Takeda 2015-03",25559195,"Not Determined",14:25482508-25490897,D,"Colorectal Cancer",24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Takeda 2016-01",27006499,Loss,14:25460364-25484841,B,"Gastric Cancer",24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Tang 2013-01",23533276,"Not Determined",14:25459185-25666743,B,"Blood Cancer",24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Tang 2013-02",23533276,"Not Determined",14:25459185-25666743,D,"Blood Cancer",24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Van der Weyden 2013-01",22370638,"Not Determined",14:25522251-25562342,D,"Blood Cancer",24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Van der Weyden 2013-02",22370638,"Not Determined",14:25473214-25580195,C,"Blood Cancer",24
Zmiz1,328365,14,10667,ZMIZ1,57178,Zmiz1,361103,,,zmiz1a,561061,,,Yes,No,"Wu 2012-01",22343890,"Not Determined",14:25459185-25666743,"Not Ranked","Nervous System Cancer",24
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Bard-Chapeau 2014-01",24316982,"Not Determined",11:79339891-79581609,D,"Liver Cancer",23
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Been 2014-01",24827933,Loss,11:79422000-79472000,C,"Blood Cancer",23
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Chen 2017-01",28251929,"Not Determined",11:79311896-79571930,A,"Breast Cancer",23
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Friedel 2013-01",23940809,"Not Determined",11:79339693-79581612,"Not Ranked",Mixed,23
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Giotopoulos 2016-01",26304963,"Not Determined",11:79358583-79440884,D,"Blood Cancer",23
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Guo 2016-01",26676752,"Not Determined",11:79339693-79581612,D,"Blood Cancer",23
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Kodama 2016-02",27247392,"Not Determined",11:79339693-79581612,A,"Liver Cancer",23
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Koso 2012-01",23045694,"Not Determined",11:79339693-79581612,A,"Nervous System Cancer",23
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Koso 2012-02",23045694,"Not Determined",11:79339693-79581612,B,"Nervous System Cancer",23
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Koudijis 2011-01",21852388,"Not Determined",11:79383499-79431499,D,"Blood Cancer",23
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Moriarity 2015-01",25961939,Loss,11:79339891-79581609,A,Sarcoma,23
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Moriarity 2015-02",25961939,Loss,11:79339693-79581612,A,Sarcoma,23
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Rad 2010-01",20947725,"Not Determined",11:79443306-79531177,D,"Blood Cancer",23
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Rahrmann 2013-01",23685747,"Not Determined",11:79339693-79581612,A,"Nervous System Cancer",23
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Rahrmann 2013-02",23685747,"Not Determined",11:79339693-79581612,A,"Nervous System Cancer",23
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Rahrmann 2013-03",23685747,Loss,11:79339693-79581612,A,"Nervous System Cancer",23
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Rahrmann 2013-04",23685747,Loss,11:79339693-79581612,A,"Nervous System Cancer",23
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Rangel 2016-01",27849608,"Not Determined",11:79357684-79492365,A,"Breast Cancer",23
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Suarez-Cabrera 2017-01",28108518,"Not Determined",11:79339693-79581612,A,"Breast Cancer",23
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Takeda 2016-01",27006499,Loss,11:79481355-79557410,A,"Gastric Cancer",23
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Van der Weyden 2011-01",21628403,"Not Determined",11:79460479-79460480,D,"Blood Cancer",23
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Van der Weyden 2013-02",22370638,"Not Determined",11:79370395-79399663,C,"Blood Cancer",23
Nf1,18015,11,226,NF1,4763,Nf1,24592,Nf1,43149,nf1b,564518,,,Yes,Yes,"Wong 2014-01",24316979,"Not Determined",11:79491550-79491550,B,"Blood Cancer",23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"Bard-Chapeau 2014-01",24316982,"Not Determined",7:90130231-90208932,A,"Liver Cancer",23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"Berquam Vrieze 2011-03",21828136,"Not Determined",7:90138310-90196217,C,"Blood Cancer",23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"Guo 2016-01",26676752,"Not Determined",7:90130213-90213465,C,"Blood Cancer",23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"Keng 2013-01",22899566,"Not Determined",7:90121190-90174190,C,"Liver Cancer",23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"Kodama 2016-01",27178121,"Not Determined",7:90130213-90213465,A,"Liver Cancer",23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"Kodama 2016-02",27247392,"Not Determined",7:90130213-90213465,C,"Liver Cancer",23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"March 2011-01",22057237,"Not Determined",7:90075366-90234306,A,"Colorectal Cancer",23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"Moriarity 2015-01",25961939,Loss,7:90130231-90209447,C,Sarcoma,23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"Moriarity 2015-02",25961939,Loss,7:90130232-90209447,C,Sarcoma,23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"Morris 2016-01",27790711,"Not Determined",7:90143590-90206590,A,"Colorectal Cancer",23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"Perez Mancera 2012-01",22699621,"Not Determined",7:90147002-90147002,A,"Pancreatic Cancer",23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"Perez Mancera 2012-02",22699621,"Not Determined",7:90165219-90165219,B,"Pancreatic Cancer",23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"Rad 2015-01",25485836,"Not Determined",7:90131973-90151973,D,"Pancreatic Cancer",23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"Rahrmann 2013-01",23685747,"Not Determined",7:90130232-90208932,C,"Nervous System Cancer",23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"Rahrmann 2013-02",23685747,"Not Determined",7:90130232-90208932,B,"Nervous System Cancer",23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"Rahrmann 2013-03",23685747,Loss,7:90130232-90208932,D,"Nervous System Cancer",23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"Starr 2009-01",19251594,Loss,7:90154747-90214098,D,"Colorectal Cancer",23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"Takeda 2015-01",25559195,"Not Determined",7:90175954-90190582,D,"Colorectal Cancer",23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"Takeda 2015-02",25559195,"Not Determined",7:90137636-90202180,A,"Colorectal Cancer",23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"Takeda 2015-03",25559195,"Not Determined",7:90146272-90212398,A,"Colorectal Cancer",23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"Takeda 2016-01",27006499,Loss,7:90175038-90213121,C,"Gastric Cancer",23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"Wong 2014-01",24316979,"Not Determined",7:90147978-90147978,D,"Blood Cancer",23
Picalm,233489,7,111783,PICALM,8301,Picalm,89816,lap,40863,picalma,393901,,,Yes,Yes,"Wu 2016-01",26904939,Loss,7:90130213-90213465,A,"Nervous System Cancer",23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"Bard-Chapeau 2014-01",24316982,"Not Determined",6:115618572-115676635,A,"Liver Cancer",23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"Been 2014-01",24827933,Gain,6:115645700-115696200,A,"Blood Cancer",23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"Berquam Vrieze 2011-03",21828136,"Not Determined",6:115650206-115696957,D,"Blood Cancer",23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"Guo 2016-01",26676752,"Not Determined",6:115618067-115676635,A,"Blood Cancer",23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"Kodama 2016-01",27178121,"Not Determined",6:115618067-115676635,A,"Liver Cancer",23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"Koudijis 2011-01",21852388,"Not Determined",6:115627983-115693983,D,"Blood Cancer",23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"March 2011-01",22057237,"Not Determined",6:115636332-115695142,C,"Colorectal Cancer",23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"Moriarity 2015-02",25961939,Gain,6:115618067-115676635,C,Sarcoma,23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"Moriarity 2015-03",25961939,Loss,6:115618067-115676635,D,Sarcoma,23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"Morris 2016-01",27790711,"Not Determined",6:115628882-115674882,B,"Colorectal Cancer",23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"Perez Mancera 2012-01",22699621,"Not Determined",6:115646176-115646176,B,"Pancreatic Cancer",23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"Perez Mancera 2012-02",22699621,"Not Determined",6:115652687-115652687,B,"Pancreatic Cancer",23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"Rahrmann 2013-01",23685747,"Not Determined",6:115618067-115676635,D,"Nervous System Cancer",23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"Rahrmann 2013-02",23685747,"Not Determined",6:115618067-115676635,C,"Nervous System Cancer",23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"Rangel 2016-01",27849608,"Not Determined",6:115618067-115676635,D,"Breast Cancer",23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"Takeda 2015-02",25559195,"Not Determined",6:115639438-115651181,D,"Colorectal Cancer",23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"Takeda 2016-01",27006499,"Not Determined",6:115618067-115676635,D,"Gastric Cancer",23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"Van der Weyden 2011-01",21628403,"Not Determined",6:115646995-115646995,B,"Blood Cancer",23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"Van der Weyden 2012-01",22553910,"Not Determined",6:115618067-115676635,"Not Ranked","Blood Cancer",23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"Van der Weyden 2012-02",22553910,"Not Determined",6:115618067-115676635,"Not Ranked","Blood Cancer",23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"Van der Weyden 2013-01",22370638,"Not Determined",6:115642965-115672279,D,"Blood Cancer",23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"Van der Weyden 2013-02",22370638,"Not Determined",6:115644321-115678052,D,"Blood Cancer",23
Raf1,110157,6,48145,RAF1,5894,Raf1,24703,,,raf1b,557109,,,Yes,Yes,"Wong 2014-01",24316979,"Not Determined",6:115649613-115649613,D,"Blood Cancer",23
Sfi1,78887,11,12707,SFI1,9814,Sfi1,305467,,,sfi1,560147,,,Yes,No,"Chen 2017-01",28251929,"Not Determined",11:3139793-3261883,C,"Breast Cancer",23
Sfi1,78887,11,12707,SFI1,9814,Sfi1,305467,,,sfi1,560147,,,Yes,No,"Giotopoulos 2016-01",26304963,"Not Determined",11:3147723-3198886,A,"Blood Cancer",23
Sfi1,78887,11,12707,SFI1,9814,Sfi1,305467,,,sfi1,560147,,,Yes,No,"Giotopoulos 2016-02",26304963,"Not Determined",11:3146772-3186256,A,"Blood Cancer",23
Sfi1,78887,11,12707,SFI1,9814,Sfi1,305467,,,sfi1,560147,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",11:3131850-3193463,D,"Blood Cancer",23
Sfi1,78887,11,12707,SFI1,9814,Sfi1,305467,,,sfi1,560147,,,Yes,No,"Heltemes-Harris 2016-01",26500062,"Not Determined",11:3131849-3193463,B,"Blood Cancer",23
